epoch,train_loss,train_node_mse,train_edge_attr_mse,train_edge_presence_bce,train_target_mse,val_loss,val_node_mse,val_edge_attr_mse,val_edge_presence_bce,val_target_mse,test_loss,test_node_mse,test_edge_attr_mse,test_edge_presence_bce,test_target_mse
1,4.7363823747327345,0.06378006303316511,4.541298527306596,0.2779679630782834,0.10350698584292604,2.3431787874739047,0.04580987797850101,2.1910466945777505,0.1949193589178856,0.0868302827640463,2.260998381279272,0.04616087497336658,2.1070929480349925,0.1976707741891931,0.08797747857216012
2,2.3609066111571066,0.04440324950435755,2.2137466792975027,0.20810292525983073,0.08194639165133535,2.157200776587772,0.04047789319949804,2.018325041242912,0.19119091729744006,0.07927875068449115,2.0801713328348996,0.04062836650475429,1.951051395271081,0.19534094182681536,0.0689574789023638
3,2.1699452883195613,0.04179325561049798,2.031051558016752,0.2088276996566417,0.07621770470567775,1.9977900401010351,0.038358882506309595,1.859722649478643,0.18319837738480946,0.08138867151972148,1.9275791217022993,0.03840961594359456,1.8004169710039153,0.1887770113826111,0.06987483407504579
4,2.083376611442868,0.03917618650081342,1.9514515927655016,0.20050425690330392,0.07269840538135873,1.9374198927044195,0.03540748041017917,1.8032049757275879,0.17705460031658915,0.08110197300603086,1.8662701219398519,0.035378620720754456,1.745354296591651,0.18319836128258643,0.06721736525259961
5,1.9926551876617506,0.03725373550618247,1.864738682468977,0.20031648433713473,0.07063112064390038,1.7887595950883661,0.03325987412820512,1.658000099120167,0.18219254348995323,0.07928036984173308,1.7276046580842788,0.03322515040049403,1.6083727747749468,0.186503264738193,0.06735640561123797
6,1.8937159359752171,0.03556610061862153,1.7690863704898077,0.19859600148612333,0.06920386505881404,1.7183945775032043,0.031160559999824918,1.5898156467467377,0.17650071596779393,0.07976830166719832,1.6572216353078526,0.030889902106459373,1.5421401260406014,0.18140602216632973,0.06605100712391825
7,1.786854867902329,0.03472853537973282,1.6631527366228587,0.20334836757845348,0.06863875864103668,1.5448309142710799,0.030178139714976657,1.4161088138313618,0.18103230578330276,0.08044072854566772,1.4827952336138628,0.029868217577224014,1.367560780079659,0.18503038545293132,0.066863198466159
8,1.6932394809822153,0.0330398782554766,1.5727763854139747,0.19849933214907212,0.06757328292528046,1.4963488561958918,0.027795664276822476,1.3714643403635187,0.1756230084867464,0.07952655239871277,1.4366711558945222,0.027387848629413316,1.324919543929613,0.17999965042423388,0.06636379904986367
9,1.6520264351762868,0.03108149506610375,1.53525495571113,0.19420663461993426,0.06626932036851887,1.462919102213477,0.02569343486148338,1.33847595355605,0.17330497109704773,0.08141921389398117,1.4011550898627034,0.02525811654630452,1.2925090721585932,0.17763839635479794,0.06562406201749121
10,1.6175694873660793,0.029481113462661655,1.503998707585655,0.19169070318502893,0.06492059667190912,1.4290846220854312,0.02391054358933184,1.3079696428977836,0.17187726596570285,0.08001671216942602,1.3679608944832808,0.02347039414613735,1.2622377790803985,0.17630255433518116,0.0646224664467976
