epoch,train_loss,train_node_mse,train_edge_attr_mse,train_edge_presence_bce,train_target_mse,val_loss,val_node_mse,val_edge_attr_mse,val_edge_presence_bce,val_target_mse,test_loss,test_node_mse,test_edge_attr_mse,test_edge_presence_bce,test_target_mse
1,1.9958572142800406,0.008706318072657962,1.8901012110070923,0.17212770408262987,0.07983691519128924,1.6746969961520262,0.0008764340440301905,1.5511992277589235,0.18098887838657546,0.10452244743838783,1.691258853486628,0.0010665301240921892,1.5811630370952525,0.1857827305408885,0.09045101408899797
2,1.6218620352552169,0.004101759403095706,1.5290362825958883,0.15874651729927405,0.07284934192806962,1.8145776052395002,0.0006644800571694021,1.7086096292271804,0.20737260576938932,0.08456623745802497,1.8556292701065156,0.0007439748819187677,1.7496366157544054,0.213090986122461,0.08393958089363032
3,1.503489214005273,0.0031446426854998284,1.4168923535609401,0.1518928251813603,0.06826293620702338,1.6995930259332717,0.00042677069355529174,1.5897203486420572,0.23757311325340652,0.08568859279601868,1.7418477024130918,0.0005122619323357575,1.626044046786444,0.23226021506690897,0.09206537060291048
4,1.4180775800490313,0.0027248224419896927,1.3347136682199063,0.14771051533863663,0.06586803805518034,1.8159252522626512,0.0003535568861827006,1.7110384590220902,0.2803809425522196,0.07649514521398938,1.8586678378190966,0.00039003377648605576,1.740824750359593,0.2814233326932453,0.08931072224531919
5,1.3641225692946621,0.002600282597865779,1.2837865419216237,0.14394618262758485,0.06334112680033953,1.823323925711074,0.00034966364059210665,1.6840644356339733,0.3173537769470075,0.10717445034440998,1.8564445010249695,0.0004421675500514944,1.7174757098617914,0.3125269733212192,0.10727392762420908
6,1.3123325208589252,0.0024312967972521977,1.2342580707002562,0.14000053506218393,0.06164310081313896,1.9502197460308515,0.0006613593623400871,1.8117140322861183,0.44150578007258207,0.09369377935191996,1.9946887143151903,0.0006765955701408033,1.849215124528879,0.4306510153306336,0.10173189172073613
7,1.2735850914457667,0.002324126640056884,1.196914167908263,0.13626256587749536,0.060720539845325584,1.999731663263069,0.00028166870136868037,1.8469649347119361,0.4383919064260129,0.10864586790411516,2.037031083901381,0.0003295410126917749,1.8822492130655593,0.4366065832853215,0.11079167537049657
8,1.252328612940668,0.0022880878144756235,1.1765988850133775,0.13402058184059268,0.06003958197583918,1.9407690367358785,0.0005012607443916653,1.7851357614969057,0.502069377939781,0.10492508054798297,1.9976122558912326,0.0005272058465929896,1.8318270022018275,0.5089131228199202,0.1143667347850683
9,1.230270183293862,0.002282037305826784,1.1556345784260436,0.13189893075363993,0.059163674959495205,2.053141244302506,0.00026368677629664563,1.9119927678218178,0.5896954325728696,0.08191524395490733,2.1015435011798433,0.00031668104848100694,1.9447599883434643,0.5856290053266726,0.09790393036776762
10,1.2139942466876243,0.002306551954740534,1.1402333521985941,0.13059110064077017,0.05839523156361894,2.069034572792253,0.00018992623557647557,1.9066980416169956,0.5579557042701689,0.10635103683809377,2.1151518441970834,0.00023514074060171475,1.9461773111037124,0.5574274200639795,0.11299664804412154
