epoch,train_loss,train_node_mse,train_edge_attr_mse,train_edge_presence_bce,train_target_mse,val_loss,val_node_mse,val_edge_attr_mse,val_edge_presence_bce,val_target_mse,test_loss,test_node_mse,test_edge_attr_mse,test_edge_presence_bce,test_target_mse
1,8.4672311794999,0.4398757411269141,7.906670633141018,0.29642973226672287,0.09104182198288739,2.7125710898873496,0.2714572186755427,2.3372612396876016,0.1971699806761607,0.08413563264858788,2.6292971196137076,0.27388541762206187,2.255775518492451,0.20054770395981045,0.07958141259489743
2,2.6588015185881484,0.16245364570103932,2.399274332647064,0.21347043797814996,0.07572649569449685,2.4843237453934837,0.11447781608518907,2.2661357488335865,0.18852801151615753,0.08485737910374505,2.3983589761213366,0.11359522581648013,2.188575507274137,0.19329235281531265,0.07685900769169562
3,2.5312862232681317,0.11490720818138689,2.3245835391980956,0.20627717478940719,0.07116775513440698,2.42063727486605,0.1119560557391263,2.2043166562999037,0.18178961585975636,0.08618560923746192,2.3355229488507967,0.11017039809327113,2.1312134499937843,0.18761171836239773,0.07537792854865383
4,2.4707825817134994,0.10997247009294293,2.271808683575161,0.19906153016576528,0.06909527450885129,2.34772363523979,0.1073268743568642,2.136864098115156,0.17538582706182015,0.08599407780628736,2.2678581623267626,0.10642224803293159,2.0692552492687395,0.18228782522553222,0.07395188353486418
5,2.388045474672835,0.10703466708789086,2.1932521825730014,0.19513011908328487,0.06824561480251999,2.194410886973311,0.10387771974428225,1.9860473510909216,0.17418909418044118,0.08706690317827492,2.1301907172666135,0.10308306478452808,1.9360768029070277,0.1824053992280184,0.07279030983055162
6,2.240607067186858,0.10256061419665516,2.050872793420603,0.19343385177688213,0.06783027284852647,2.0018640791965745,0.10027270452619272,1.7977288542157512,0.1725338288914349,0.08660913753950716,1.9592574430575833,0.10013220159244036,1.7707493609330787,0.18143164948059193,0.07023271718288569
7,2.122927271246875,0.09908548145459671,1.9370534515772282,0.19040404537562156,0.06774793464810036,1.8975523439167583,0.09509509090481505,1.6994117149862193,0.17086586764471678,0.0859589477983569,1.8697433218868387,0.09559568202714594,1.68549700934743,0.17961365547705824,0.07068926435076385
8,2.0502481733868456,0.09547199110430345,1.869520405578809,0.18771286181203434,0.06648449092771398,1.8309094235721954,0.09100034727720217,1.638075007220446,0.16848851277329827,0.08498521560459729,1.8100028129387402,0.09228964694958972,1.6316773915854026,0.17667056875904713,0.06836871942951346
9,1.987522112715108,0.09275104153089879,1.8109455593552837,0.18521110078730005,0.06530440177023629,1.7685226986637224,0.08740264955529217,1.5775123903643613,0.16612932631104005,0.08699472619998032,1.7514678876856806,0.0892625559013816,1.5770962901002779,0.17361583019022553,0.06774745653725651
10,1.9300395491989224,0.09048964412802651,1.7566783786239388,0.18277236651296105,0.06459428965529343,1.7177609575670318,0.08502710354909049,1.529096009535978,0.163501226443187,0.08728771775764924,1.7038527121381184,0.08706367695581882,1.5319100217869275,0.17063806642853996,0.06781520403217613
11,1.889311207193533,0.08910434558655607,1.718100262645821,0.18014438633816013,0.06409216089402409,1.6853257508601172,0.08415383214688739,1.497216910123825,0.160791431043276,0.08787586571817092,1.6725938567339278,0.08616039316876353,1.5024785748929803,0.16777323192655258,0.06717756590127623
12,1.862890946903525,0.08831232767393778,1.6932080991804268,0.17753724363744172,0.0636167953247371,1.6618338415851701,0.08357818431015741,1.4762386100440374,0.15791578458274824,0.08622546698490295,1.6521848425777566,0.0854893559037544,1.483441629559975,0.16497904361076554,0.0667559502981212
13,1.843816620064285,0.08760909461373984,1.6755414739692363,0.17529131145123966,0.06313692042669618,1.6457244730265128,0.0832088107537836,1.4590849364544711,0.15601020182172456,0.08782970409157638,1.6373026658856649,0.08482212911205968,1.4683537233532884,0.16327021506827646,0.06779979243483443
14,1.8281370008736193,0.08691779809791789,1.6614056323428057,0.1733633225193404,0.06247723899517952,1.632095933128885,0.08270069977300147,1.4458527415148956,0.15407612322077238,0.08813487634353477,1.6249568600667117,0.08416234932233656,1.4563279391586623,0.16134343823110026,0.06833222928564517
15,1.8149977089966611,0.086236599270321,1.6496423067532129,0.17166251088081655,0.06195255241003756,1.6188500136305384,0.08205479597620204,1.433946822659444,0.15245058086548147,0.08760333636158678,1.613390640261292,0.0833613195659451,1.4456335375002363,0.15980717966875693,0.06841506460135231
16,1.8034483098941827,0.08556644693104377,1.6395274460123488,0.17009663714870824,0.061344753073299604,1.6078124736661965,0.08139466295955376,1.42467697242559,0.15094527959991982,0.08664630785256251,1.6039988817505324,0.08277994592006752,1.4370207603209288,0.15856368842869606,0.06834180960309474
17,1.7926802871968872,0.08490575160214153,1.6303409557473936,0.16864755909591783,0.06056882268239967,1.59801400381293,0.08060757022372074,1.4152871383785528,0.1494882244216857,0.0871704715569793,1.594702311513305,0.08203154585062675,1.4279220452145955,0.1570940303912,0.06903931904312839
18,1.7829385629604724,0.08422192255904933,1.6218831130780982,0.16728252915125444,0.0601052742674499,1.5865295650595326,0.08003229980414871,1.4063541294827973,0.1481528240913725,0.08532785501569183,1.5845835314648045,0.08135272953610408,1.4191010238617423,0.15579718940370665,0.06855005628070024
19,1.7732020481455468,0.0836935473867558,1.613612637600917,0.16591598066861452,0.059304265205878615,1.578916838108483,0.07959839735853638,1.3984428462335619,0.14697642986383816,0.08617795016787588,1.577131268296029,0.08089477614819847,1.4112769963547314,0.1546453748631665,0.06949496030241613
20,1.7648936565654154,0.08319558009911548,1.6062959847265728,0.16471104937209932,0.058930985399116974,1.5692746216631206,0.07908406854202013,1.391567354990264,0.14611159195586787,0.08401203719046661,1.5681207409680984,0.08038948313809756,1.4039390692247806,0.15397236628795233,0.06839495049031778
21,1.7561179685368982,0.08279246619783234,1.5985580235588623,0.16354222036297458,0.0584132568038371,1.5631671323951355,0.07838189997578744,1.3846328970739397,0.14472196356388134,0.08568013850619259,1.5604677878026887,0.07979729415707075,1.3953794030066864,0.1524080834050817,0.07005028411944023
22,1.7457728715314784,0.08236407620842699,1.5892554205451603,0.16241887585530004,0.057911487447075506,1.5557923266443157,0.07820598636411846,1.3746649102639343,0.14416722362955747,0.08850471192946537,1.5511089545222405,0.07934414799914273,1.385090494593923,0.1516340912561717,0.07151090168495591
23,1.7370244701982978,0.08200507218575712,1.5813009999987317,0.16151970691107403,0.05756642720442264,1.5445003065012268,0.07753211416640861,1.3680938243192469,0.14296249685398602,0.08457812154418946,1.5420790776805928,0.07890262921533872,1.377832932985361,0.15054299675729957,0.07028921760210469
24,1.7288117799826013,0.08165076966183132,1.5739369428566703,0.16077870002758535,0.05714619776157035,1.5383303788422191,0.07747462317663228,1.3600199150163574,0.14260534574882797,0.08657530465625006,1.5351185199782604,0.07868959186623102,1.369392415357074,0.1499220128682029,0.07204431094201111
25,1.719934584282948,0.08127165400638534,1.5660465492492057,0.1600777080369394,0.056608610211076216,1.5271147391890403,0.07684216398935197,1.3521617482611015,0.14213092009521136,0.0838977306443898,1.525623119597047,0.0783737291559929,1.3615496253716977,0.14958410029570887,0.07074135656614013
26,1.7116709455686103,0.08098212638949062,1.5581030737826007,0.159411242585034,0.056644622219016005,1.5169214247646978,0.07647117121029372,1.3451364894034499,0.14119191422511293,0.08119457299422504,1.517395734411525,0.07809081405127455,1.3539988325649672,0.14854523653746277,0.0704515645060483
27,1.7026909508512222,0.08073033094165857,1.5498079043160222,0.1587709639340473,0.05627561807078185,1.509910875626203,0.07649810560110767,1.3361776068722462,0.1410508620221231,0.0831300802446644,1.5088920703397335,0.07793710941639473,1.3450654807053213,0.14861531660078078,0.07102795052684335
28,1.6939317840035448,0.08041365554747922,1.5419689898300786,0.15816720800948822,0.055732418432022486,1.5019538958193892,0.07611021198500685,1.3273414514832578,0.14059151816418616,0.08444307850559353,1.501002395121757,0.07760566059216427,1.3363681057306724,0.1481207208644374,0.07221655797914864
29,1.6863167746889733,0.08014802683589309,1.534801613302463,0.15750853773463125,0.055616280073133455,1.491645384306288,0.07591377360230617,1.3183063957314034,0.14045895445607814,0.08337932159712454,1.4922462485280876,0.07738368044023126,1.3280197609127975,0.1479818042885913,0.07204462603813776
30,1.6783452446912956,0.0798919038637944,1.5273743689287376,0.15686020435947226,0.055392950142118605,1.4854983015585754,0.07550319113195111,1.3101423727927235,0.13971067001085496,0.08588167113458506,1.4861422961152444,0.07707491523715768,1.3207817237208208,0.14703836646762106,0.07358181954231945
31,1.6699132098721046,0.07961440257994581,1.51964333890226,0.15622620613946833,0.05503284749437076,1.4738377199671362,0.07507814884733009,1.3003877172362333,0.1394218735523143,0.08442966480138264,1.4771133011720312,0.07681676859422305,1.3124824459471414,0.146693058237629,0.07314478054329793
32,1.6604511766655987,0.07937107474481175,1.5107063303696937,0.15564818128755595,0.05480895416603056,1.4605932986668948,0.07500418446074097,1.285874829453937,0.1396347208864103,0.08575080716334636,1.4655507604593994,0.07659888956060247,1.299800508541698,0.14672871571904406,0.07447849217749732
33,1.6480367370484967,0.07912670743191078,1.4985504614681275,0.15536838877379316,0.05482272856274406,1.4370979350165458,0.07479306566134347,1.2654108871511147,0.1400492734007411,0.08288905495862571,1.446358589988368,0.0763849250620275,1.2818468382352293,0.14717900348225915,0.0734089271221041
34,1.629556914747233,0.07895513340433263,1.4802599508229046,0.1554778753330686,0.05479404292697629,1.4111627304958085,0.0743533627966703,1.2385365826598669,0.1402081713227734,0.08425196661287655,1.4213443552728087,0.07602497425683215,1.2561703785823712,0.14729264957776533,0.07441973483282828
35,1.6108100215768717,0.07855531784570119,1.4621063825567597,0.15539979497617865,0.054608342133607685,1.3936499875817596,0.07389992230313983,1.2204122342969064,0.14007449620482276,0.08533037933938621,1.4020739549726953,0.07547583544621943,1.2372460385007182,0.1471760984989289,0.0746344720356269
36,1.5963315095624697,0.0780453322424161,1.448808394510073,0.15480374841047362,0.053997406558816526,1.3772652251909008,0.07321682217199418,1.2062165252232955,0.13957718566144253,0.08387416059208513,1.3852190799913382,0.0748658748984024,1.2223464863193942,0.146695388024404,0.07333718208104782
37,1.583453895164284,0.07763084860661099,1.4370069108691532,0.15397927830144828,0.05341820887977171,1.3677080376336803,0.07277943154449686,1.195227791697292,0.1388305758815364,0.0858177565785367,1.374335884484719,0.07435926115653646,1.2110855059360894,0.14581927621927787,0.07430919176395347
38,1.5700761014259794,0.07723990976602949,1.4247433238454454,0.1531157470175822,0.052781291631203583,1.354523451651557,0.07225752354594274,1.1829069168385813,0.13786406408848062,0.0855726000831836,1.3603912510584033,0.07401350817577107,1.1989008514274138,0.14469747717768502,0.07300714545982848
