epoch,train_loss,train_node_mse,train_edge_attr_mse,train_edge_presence_bce,train_target_mse,val_loss,val_node_mse,val_edge_attr_mse,val_edge_presence_bce,val_target_mse,test_loss,test_node_mse,test_edge_attr_mse,test_edge_presence_bce,test_target_mse
1,4.836637583690387,0.28075572560431844,4.438788968039831,0.27764368720180094,0.08932851104934574,2.4303373185928256,0.08184021215696456,2.2372338701102694,0.19234204492242324,0.09202902938145881,2.3290044059903603,0.08135241720620102,2.1485927076164506,0.196623103285399,0.07939696919125336
2,2.4488820353759344,0.07875558842225827,2.2792805818755126,0.20400050409166598,0.07044581351493223,2.2651612780525188,0.053770235839620824,2.096394261566259,0.1776657021357178,0.09723021310562067,2.1702391828451884,0.054944768035662145,2.018264501739362,0.18414756811353478,0.0786151611089726
3,2.2383063100049028,0.06156153976371197,2.088483961472166,0.1962304988548889,0.06863776093490292,1.9112175305684407,0.05294852872710612,1.7483454585748877,0.1753402914704576,0.09238951433532855,1.8539149538425637,0.05423729833107921,1.7084454500143296,0.18223356806387112,0.07300884783527083
4,1.9398007468372034,0.06145896320784155,1.7885162430367347,0.19290593767779485,0.0705349461569491,1.6230936483138025,0.05411172656626519,1.4617872943649184,0.16823319562495093,0.09037130864798802,1.6046494175442874,0.05539733148387724,1.460252128748756,0.17618059727932836,0.07138189666151629
5,1.7421227180164462,0.05830211845687742,1.59610396448869,0.18552613127741846,0.06916402129710869,1.4722511778443546,0.05242919681941049,1.3117887522541196,0.1629515860419152,0.09173807245794299,1.45119899708455,0.05299084588220426,1.3113549497183852,0.17135215596420558,0.06971798392356156
6,1.6205839668680446,0.05533528675078664,1.48052536174371,0.18009105440075185,0.06671421379489839,1.3854652175122062,0.0499464466557496,1.227463419659663,0.15858567838614943,0.09219678304629074,1.3604911522289587,0.050315690650714666,1.2235769851001228,0.1662193613180651,0.06997654168940519
7,1.5480048481546445,0.05324731485569226,1.412470229907107,0.17594213742894954,0.064693089586862,1.3232499920042222,0.04898361139273071,1.1669295248338731,0.15519645946931704,0.09181720849062779,1.2958219414620888,0.049444533511018504,1.16149297442649,0.16241113075746952,0.0686433204093134
8,1.4939700736568946,0.0520936482651768,1.3611164113287701,0.17322026424457238,0.06343798718639909,1.2698996629418626,0.04780729760094888,1.1140531841139336,0.15316874622288396,0.0927223064285561,1.2400836293778708,0.048363329794776096,1.1061225734670643,0.1604545528259803,0.06955226956016636
9,1.4371258712206303,0.05146611710053076,1.3059159029407328,0.17172008955305673,0.06257184233193727,1.2031449491189699,0.04675481947254663,1.0506413116798563,0.15177969081001094,0.0905708502170743,1.167996396417693,0.04724789351968002,1.0374300881320724,0.1593357495826686,0.06738483916804332
10,1.3622272412506446,0.05113550592503286,1.2323184847237603,0.16953082702894498,0.06182016689689108,1.1420891402804918,0.04663417873493696,0.9827617845461194,0.14792024325263703,0.09790115247605208,1.0953963430221938,0.047164214490436195,0.9618109958691234,0.15508030716359145,0.07091310158759365
11,1.2973476378178883,0.05044699092544408,1.169498937810072,0.16419156458162207,0.06098255333448349,1.0957139834845806,0.04575799183530659,0.9334995354299491,0.14337251114390664,0.10211920505200478,1.0456370920333962,0.046325756507752135,0.910561079615996,0.1501195563497193,0.0737383007079551
12,1.2526640146402837,0.0496710636987474,1.1271783555927462,0.15968179310898878,0.05984641707561554,1.0528513926402323,0.04508066243139532,0.8989871198174644,0.14010302835054653,0.09477330660128487,1.0047886108163149,0.045575803404874375,0.8761941602536699,0.14646019329783797,0.06837262715991548
13,1.2196673368366189,0.048987562041615015,1.0965117830854119,0.15659094551631134,0.0585088973584506,1.0244279795952436,0.04411356364203207,0.8705646772000749,0.1377372334758609,0.09597601618107716,0.9772039058640247,0.04455372008869028,0.8494531408695412,0.14374099255312145,0.06882294393269825
14,1.1933629135517947,0.04837838794879901,1.072275099893079,0.15427550600529835,0.05728187481551921,1.0094411479214491,0.04377797096020589,0.8475496223417379,0.13583240024534995,0.1045303133956458,0.9606638932165511,0.04422031554963019,0.8283894397768136,0.14168097460520238,0.07388604038325933
15,1.1715017099493725,0.047849062421203216,1.0521620303104084,0.1525859854300677,0.05623201893127055,0.9790687196503924,0.043167084829071486,0.8266665094484718,0.1347608901876009,0.0957590353450413,0.9348058506885538,0.043544561408088586,0.809422619511762,0.14054294257104552,0.06778437675113161
16,1.1524804964229112,0.04741765287049755,1.0347084769735027,0.1512874007788581,0.055225628198265625,0.9664890871377988,0.042152124799072405,0.8100972765751477,0.13372394610932992,0.10086729199086884,0.9212892304568153,0.04250989542428277,0.7939955524572238,0.13951792575008287,0.07083199081247003
17,1.1356805922330842,0.04697941045479686,1.0193298653890854,0.15015389332976448,0.05435592713619726,0.9517253000857466,0.04180937670802666,0.7949181773231528,0.13274299492270258,0.10172344741418413,0.9095067778284468,0.04217287696252658,0.7796975326350355,0.13863781904141734,0.0737725865146881
18,1.120072831299535,0.04657426016359901,1.005146639039879,0.14919721787973989,0.053432208930880236,0.938779012210625,0.04105571254898431,0.7818473581708757,0.1319122033056903,0.10268472216269961,0.8951730382411186,0.041373096965742234,0.7670427534836797,0.13775744354865682,0.07298144457789671
19,1.1053910487664826,0.04619307720138684,0.9921001726862483,0.14827889032559255,0.052269910936257755,0.9244767686741501,0.040736860969224895,0.7675499166809233,0.13078721166498916,0.1031112676201254,0.8828434354051204,0.04105725590520956,0.7540692170773904,0.13653372525777716,0.07406358983712344
20,1.09216199460983,0.045833022650675286,0.9801677600689488,0.1473972086869213,0.051421490872764264,0.9146019089019904,0.040190685740382655,0.7564046256623026,0.13018401324917367,0.10498819636091548,0.8739797199804952,0.040521938627551546,0.7432215412144899,0.13618484462105382,0.07661775527274471
21,1.0793442003750024,0.04547748295958879,0.9686762268453776,0.1463917162574061,0.050551317457524156,0.8981957852335299,0.03953891979940867,0.745560376994354,0.1290344566022609,0.10019304369488141,0.857770937258803,0.03983478589946517,0.7326459813305712,0.13486302666307434,0.07180386795314014
22,1.0670757792328711,0.045125359517520246,0.9576581194494449,0.1455575148972274,0.049736548344159894,0.8808861026319407,0.03895965936241177,0.7328440169830107,0.1282604402089018,0.09625638140709794,0.8443883095513491,0.039233902785095955,0.7209725654657119,0.13422707113928684,0.07075913495220992
23,1.055102605915461,0.04476509596448041,0.946916196046425,0.14470571536178709,0.0489507420841065,0.8664629248912725,0.038554540787965566,0.7202216371641321,0.12728959263044562,0.09495778708379336,0.8328878201211845,0.038838265820594596,0.7096802967426971,0.13338475492526228,0.07103078127944086
24,1.0432777146515837,0.044436021943035205,0.9361731531559915,0.1439373455341,0.04827480579628651,0.8618500086210542,0.03812421988801094,0.7101117268962375,0.12696455332771533,0.10091760769988098,0.8272256383745689,0.03842794561655972,0.7002269312465598,0.133405786881766,0.07523018213035111
25,1.0316597759042168,0.04411798229206783,0.9257006091269115,0.14323932763349623,0.04751725229307708,0.842998486201642,0.03757422763096579,0.6980560891709086,0.1262560829962209,0.0947425611257388,0.8123488927763591,0.03783618691145122,0.6895711809944293,0.13279025749819173,0.07166249898287225
26,1.020937032545462,0.04379095137228507,0.9157777327975372,0.1425665598422752,0.04711169259980642,0.8272791280079697,0.03698950978048609,0.6883628299344058,0.12501685761209935,0.08942510278805554,0.7993639848989451,0.037230310867738536,0.6803258284183312,0.1314664890877218,0.068661197115746
27,1.009734276023578,0.04351354529521431,0.9057171925775679,0.14188634776118492,0.04631490274676488,0.8273509037865083,0.036925185687503234,0.6777124587593779,0.1244484089777968,0.10026841745429457,0.7967545587559698,0.037158165188638244,0.6702941690217166,0.13141586864244906,0.07616063819503353
